second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
148.0,16,5,1,0.041666668,0.041666668,0.001473019,0.001473019,0.0019989013671875,89,0.03761623,0.03761623,0,0,0,3
148.0,42,49,23,0.9583333,0.9583333,0.998527,0.998527,1.355010986328125,2277,0.96238375,0.96238375,23,0,0,0
149.0,10,5,1,1.0,1.0,1.0,1.0,0.0009918212890625,89,1.0,1.0,0,0,0,4
150.0,20,5,5,0.8333333,0.8333333,0.8572985,0.8572985,0.0120086669921875,392,0.7871486,0.7871486,0,0,0,33
150.0,1,0,1,0.16666667,0.16666667,0.14270152,0.14270152,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,15
151.0,6,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,4
152.0,25,5,1,1.0,1.0,1.0,1.0,0.00201416015625,89,1.0,1.0,0,0,0,3
153.0,22,5,1,0.5,1.0,0.33502537,1.0,0.001007080078125,89,0.5,1.0,0,0,0,4
153.0,11,5,1,0.5,1.0,0.66497463,1.0,0.0019989013671875,89,0.5,1.0,0,0,0,3
155.0,7,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,3
156.0,12,5,5,0.8333333,0.8333333,0.8569354,0.8569354,0.01800537109375,392,0.7871486,0.7871486,0,0,0,14
156.0,1,0,1,0.16666667,0.16666667,0.14306463,0.14306463,0.0030059814453125,106,0.2128514,0.2128514,0,0,0,16
158.0,26,5,5,0.8333333,0.8333333,0.9675357,0.9675357,0.0300140380859375,392,0.7871486,0.7871486,0,0,0,23
158.0,2,0,1,0.16666667,0.16666667,0.032464337,0.032464337,0.001007080078125,106,0.2128514,0.2128514,0,0,0,5
159.0,12,5,4,0.6666667,0.8333333,0.75,0.875,0.011993408203125,303,0.6084337,0.7871486,0,0,0,18
159.0,6,5,1,0.16666667,0.8333333,0.125,0.875,0.0019989013671875,89,0.17871486,0.7871486,0,0,0,5
159.0,1,0,1,0.16666667,0.16666667,0.125,0.125,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,17
166.0,7,5,1,0.5,1.0,0.5,1.0,0.001007080078125,89,0.5,1.0,0,0,0,4
166.0,9,5,1,0.5,1.0,0.5,1.0,0.001007080078125,89,0.5,1.0,0,0,0,5
167.0,17,5,5,0.71428573,0.85714287,0.9777092,0.9888546,0.087005615234375,392,0.6678024,0.81942075,0,0,0,19
167.0,1,0,1,0.14285715,0.14285715,0.011145405,0.011145405,0.0009918212890625,106,0.18057922,0.18057922,0,0,0,18
167.0,8,5,1,0.14285715,0.85714287,0.011145405,0.9888546,0.0009918212890625,89,0.15161839,0.81942075,0,0,0,5
168.0,21,5,4,0.26666668,0.8,0.26615775,0.8,0.0079803466796875,303,0.24694377,0.7408313,0,0,0,19
168.0,4,0,1,0.06666667,0.2,0.03307888,0.2,0.0009918212890625,106,0.08638957,0.2591687,0,0,0,14
168.0,24,5,4,0.26666668,0.8,0.26666668,0.8,0.00799560546875,303,0.24694377,0.7408313,0,0,0,19
168.0,1,0,2,0.13333334,0.2,0.16692112,0.2,0.0050048828125,212,0.17277914,0.2591687,0,0,0,20
168.0,23,5,4,0.26666668,0.8,0.26717559,0.8,0.0080108642578125,303,0.24694377,0.7408313,0,0,0,18
169.0,25,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,4
171.0,14,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,4
173.0,10,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,5
