second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
168.0,10,7,1,0.5,0.5,0.0,0.0,0.0,89,0.47340426,0.47340426,0,0,0,2
168.0,57,67,1,0.5,0.5,1.0,1.0,0.0579986572265625,99,0.5265958,0.5265958,1,0,0,0
169.0,57,67,28,1.0,1.0,1.0,1.0,5.1060028076171875,2772,1.0,1.0,28,0,0,0
174.0,23,7,4,1.0,1.0,1.0,1.0,1.3480072021484375,356,1.0,1.0,0,0,0,8
175.0,1,0,1,0.5,0.5,1.0,1.0,0.0609893798828125,106,0.74647886,0.74647886,0,0,0,7
175.0,23,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,9
176.0,36,7,1,1.0,1.0,1.0,1.0,0.0540008544921875,89,1.0,1.0,0,0,0,2
177.0,24,7,1,1.0,1.0,0.0,0.0,0.0,36,1.0,1.0,0,0,0,5
178.0,24,7,3,0.75,0.75,0.09057815,0.09057815,0.2239990234375,267,0.7158177,0.7158177,0,0,0,8
178.0,1,0,1,0.25,0.25,0.90942186,0.90942186,2.248992919921875,106,0.2841823,0.2841823,0,0,0,8
180.0,9,7,4,1.0,1.0,1.0,1.0,0.082000732421875,356,1.0,1.0,0,0,0,9
181.0,4,0,1,0.5,0.5,1.0,1.0,0.0670013427734375,106,0.74647886,0.74647886,0,0,0,2
181.0,9,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,10
182.0,6,0,1,0.14285715,0.2857143,0.18086272,0.43087286,0.0680084228515625,106,0.17549668,0.35099337,0,0,0,5
182.0,24,7,5,0.71428573,0.71428573,0.56912714,0.56912714,0.2140045166015625,392,0.6490066,0.6490066,0,0,0,13
182.0,1,0,1,0.14285715,0.2857143,0.25001013,0.43087286,0.0940093994140625,106,0.17549668,0.35099337,0,0,0,9
