second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
167.0,50,54,29,1.0,1.0,1.0,1.0,1.8719940185546875,2871,1.0,1.0,29,0,0,0
169.0,2,0,1,0.2,0.2,0.21459696,0.21459696,0.0030059814453125,106,0.2591687,0.2591687,0,0,0,13
169.0,6,4,4,0.8,0.8,0.7854031,0.7854031,0.0110015869140625,303,0.7408313,0.7408313,0,0,0,18
171.0,10,4,4,0.8,0.8,0.9311251,0.9311251,0.0270233154296875,303,0.7408313,0.7408313,0,0,0,13
171.0,3,0,1,0.2,0.2,0.068874866,0.068874866,0.0019989013671875,106,0.2591687,0.2591687,0,0,0,22
175.0,16,4,5,0.8333333,0.8333333,0.8699403,0.8699403,0.0200042724609375,392,0.7871486,0.7871486,0,0,0,19
175.0,3,0,1,0.16666667,0.16666667,0.13005972,0.13005972,0.00299072265625,106,0.2128514,0.2128514,0,0,0,23
176.0,18,4,4,0.8,0.8,0.84624416,0.84624416,0.0110015869140625,303,0.7408313,0.7408313,0,0,0,22
176.0,3,0,1,0.2,0.2,0.15375587,0.15375587,0.0019989013671875,106,0.2591687,0.2591687,0,0,0,24
177.0,22,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,3
180.0,9,4,4,0.8,0.8,0.6361535,0.6361535,0.02099609375,303,0.7408313,0.7408313,0,0,0,17
180.0,3,0,1,0.2,0.2,0.3638465,0.3638465,0.0120086669921875,106,0.2591687,0.2591687,0,0,0,25
